label,area,equivalent_diameter,eccentricity,solidity,perimeter,mean_intensity
203,32.0,6.383076486422923,0.756636469807894,0.9696969696969697,19.414213562373096,0.7829584
204,387.0,22.197831060995757,0.6699683726120578,0.9063231850117096,82.8700576850888,0.7515095
205,13.0,4.068428945128219,0.9962942897654247,0.7222222222222222,11.0,0.6678749
206,13.0,4.068428945128219,0.9350588483818555,0.8666666666666667,10.82842712474619,0.82996124
207,86.0,10.464157913908982,0.7579492861557169,0.86,35.9350288425444,0.7768932
208,224.0,16.88803298257901,0.8304602219781628,0.9491525423728814,59.65685424949238,0.78085476
209,16.0,4.51351666838205,0.9596288331806001,0.8421052631578947,13.621320343559642,0.6826377
210,21.0,5.170882945826411,0.978628681005368,0.84,18.414213562373096,0.7324668
211,50.0,7.978845608028654,0.9832906494840783,0.8771929824561403,36.48528137423857,0.7545678
212,39.0,7.046725639945928,0.9790404379108384,0.9512195121951219,28.82842712474619,0.83391935
213,23.0,5.4115163798060095,0.9147344487099655,0.8518518518518519,17.035533905932738,0.83261716
214,74.0,9.706684619910241,0.6687139152109693,0.9367088607594937,33.10660171779821,0.83429664
215,35.0,6.6755811781245455,0.9933700480557844,0.8333333333333334,32.82842712474619,0.75076824
216,279.0,18.847647942942654,0.8142706799092402,0.8480243161094225,75.04163056034261,0.77547956
217,263.0,18.29923496393627,0.43593845474854453,0.8402555910543131,71.34924240491749,0.76270324
218,1234.0,39.63808267566925,0.8355011722067595,0.8411724608043627,162.42640687119285,0.8161563
219,303.0,19.64157789116634,0.7261041769975911,0.9181818181818182,71.97665940288701,0.7671367
220,135.0,13.110581167104948,0.9977701089859567,0.8653846153846154,93.07106781186548,0.888443
221,194.0,15.716503163191918,0.6447943902699557,0.9107981220657277,57.83452377915607,0.7727812
222,93.0,10.881694613449236,0.8246220227543949,0.9117647058823529,39.10660171779821,0.8237763
223,266.0,18.403307281560924,0.9934412682974748,0.9602888086642599,103.65685424949237,0.8342781
224,16.0,4.51351666838205,0.9640678509695636,0.8421052631578947,13.621320343559642,0.8165033
225,427.0,23.31680264534386,0.6876199549495853,0.9027484143763214,88.6274169979695,0.75350964
226,88.0,10.585134856802455,0.7853093656752779,0.946236559139785,34.72792206135786,0.76878667
227,349.0,21.079862454783044,0.854280804064502,0.7895927601809954,110.18376618407356,0.787502
228,39.0,7.046725639945928,0.9759000729485332,1.0,28.0,0.7954506
229,1697.0,46.48319596817296,0.5617490538520611,0.8940990516332982,177.39696961967002,0.82352763
230,187.0,15.430353037616328,0.6837172466840234,0.9303482587064676,57.00609665440988,0.7928159
231,19.0,4.918490759365935,0.9773297689515751,0.8260869565217391,15.414213562373096,0.85260963
232,211.0,16.39065416446578,0.8579113937371071,0.9055793991416309,60.2842712474619,0.71600646
233,79.0,10.02925341359355,0.8125225890295419,0.8777777777777778,36.48528137423857,0.733646
234,77.0,9.901487006738307,0.7014353971803298,0.9166666666666666,32.48528137423857,0.77932674
235,41.0,7.225151993843567,0.9796057008779331,1.0,29.656854249492383,0.8698335
236,141.0,13.398760233979036,0.8576929721925528,0.8867924528301887,49.14213562373095,0.74843735
237,344.0,20.928315827817965,0.9513547703829021,0.8865979381443299,88.62741699796952,0.86325437
238,298.0,19.47884453275087,0.8165152995268083,0.7506297229219143,91.62741699796952,0.78869516
239,15.0,4.370193722368317,0.955076820277326,0.8823529411764706,12.414213562373096,0.7167065
240,69.0,9.373021315815206,0.922966076458334,0.8734177215189873,36.071067811865476,0.83205324
241,18.0,4.787307364817192,0.9721664904295584,0.8571428571428571,15.621320343559642,0.85095197
242,68.0,9.304852983362556,0.7915601935054717,0.9714285714285714,29.899494936611667,0.77283067
243,156.0,14.093451279891855,0.8247099845649252,0.8666666666666667,51.62741699796952,0.81208694
244,85.0,10.403141895720198,0.8244501708579222,0.85,40.52081528017131,0.7696264
245,9.0,3.385137501286538,0.9912266368853596,0.75,7.0,0.79841304
246,16.0,4.51351666838205,0.9640678509695636,0.8421052631578947,13.621320343559642,0.83785427
247,70.0,9.440697438826296,0.9550803817965324,0.958904109589041,35.65685424949238,0.7436005
248,87.0,10.524820207108489,0.7461221959187168,0.8613861386138614,38.520815280171306,0.8505606
249,15.0,4.370193722368317,0.816496580927726,1.0,12.0,0.79660106
250,122.0,12.463355264843006,0.8191537126134937,0.9104477611940298,43.55634918610404,0.75718814
251,353.0,21.200319792199185,0.7672955541253884,0.8737623762376238,80.62741699796952,0.8009536
252,359.0,21.37973331358283,0.883205531995186,0.8734793187347932,82.2842712474619,0.75683594
253,217.0,16.622063085174787,0.7671951702474591,0.9194915254237288,61.21320343559642,0.8436335
254,25.0,5.641895835477563,0.9456892062212802,0.8928571428571429,20.071067811865476,0.77257013
255,1266.0,40.14873925336531,0.7679372448827271,0.922740524781341,154.8700576850888,0.8615156
256,609.0,27.846056861676377,0.9004221650925595,0.8662873399715505,111.53910524340094,0.8312304
257,16.0,4.51351666838205,0.9596288331806001,0.8421052631578947,13.621320343559642,0.6787993
258,57.0,8.51907589177983,0.9884904105688008,0.8769230769230769,41.071067811865476,0.8314222
259,46.0,7.653039857325812,0.6967201693736235,0.9019607843137255,24.86396103067893,0.8252334
260,167.0,14.581872443920643,0.9566556252222493,0.8308457711442786,63.76345596729058,0.75258434
261,184.0,15.306079714651624,0.9599304696012949,0.7479674796747967,72.04163056034261,0.78139
262,600.0,27.63953195770684,0.7647598564113174,0.8733624454148472,108.01828996322963,0.7883363
263,22.0,5.292567428401227,0.931438405867913,0.9166666666666666,16.44974746830583,0.7712074
264,513.0,25.557227675339483,0.7701198123015888,0.911190053285968,94.52691193458118,0.78850746
265,39.0,7.046725639945928,0.5840292917139117,0.9069767441860465,22.82842712474619,0.7836095
266,12.0,3.9088200952233594,0.9377199210408496,0.8571428571428571,9.621320343559642,0.79982924
267,68.0,9.304852983362556,0.8248526577512906,0.918918918918919,31.071067811865476,0.7609118
268,394.0,22.397686948112614,0.6252893614759837,0.9184149184149184,82.04163056034261,0.7536319
269,326.0,20.37341629633241,0.7093088086000702,0.8624338624338624,75.8700576850888,0.7380719
270,216.0,16.583719174624104,0.8760925083988931,0.927038626609442,63.21320343559643,0.83525056
271,275.0,18.712051592547777,0.9332395985899405,0.8842443729903537,74.97056274847714,0.7634924
272,190.0,15.553633450087505,0.5921291564324367,0.8636363636363636,56.83452377915606,0.81011564
273,155.0,14.048207338801282,0.9688530468634052,0.8072916666666666,64.72792206135786,0.7725984
274,345.0,20.958712816717327,0.8233527972105678,0.8734177215189873,82.70458146424487,0.75314784
275,83.0,10.280023453913834,0.982182587688906,0.9021739130434783,46.48528137423857,0.81012136
276,24.0,5.527906391541368,0.44166420947138885,0.9230769230769231,15.899494936611665,0.82498926
277,67.0,9.23618154310838,0.8315433315011054,0.9571428571428572,30.14213562373095,0.73004293
278,113.0,11.994835078277376,0.5717980735571209,0.8828125,43.55634918610404,0.74718356
279,35.0,6.6755811781245455,0.9098427257282462,0.9210526315789473,22.48528137423857,0.67792416
280,214.0,16.50676414605009,0.5135398840423081,0.895397489539749,59.798989873223334,0.7797239
281,94.0,10.940041919714261,0.5838933044500518,0.8703703703703703,39.3492424049175,0.6921636
282,27.0,5.863230142835039,0.7471945597948663,0.84375,18.071067811865476,0.6563116
283,97.0,11.11324596323283,0.8975940623457603,0.9065420560747663,41.21320343559643,0.7996246
284,536.0,26.123866405607867,0.4666641854645471,0.9321739130434783,90.45584412271572,0.8033302
285,130.0,12.865501965161373,0.9895178220253146,0.896551724137931,68.86396103067892,0.8237273
286,74.0,9.706684619910241,0.8064795341117881,0.9487179487179487,31.142135623730947,0.7449297
287,174.0,14.884343478431232,0.7715305844504586,0.9720670391061452,51.79898987322333,0.76351374
288,164.0,14.450303987687134,0.6340769575521358,0.8961748633879781,51.00609665440987,0.7735078
289,39.0,7.046725639945928,0.9764711987880558,0.8666666666666667,27.242640687119284,0.72895145
290,13.0,4.068428945128219,0.9375978123483881,0.8666666666666667,10.414213562373096,0.76216567
291,99.0,11.227230955528665,0.811355594130738,0.8761061946902655,42.17766952966369,0.8733436
292,923.0,34.28119163317628,0.6186210538145295,0.8875,136.0538238691624,0.79349554
293,13.0,4.068428945128219,0.6506420303241719,0.9285714285714286,11.207106781186548,0.6820805
294,671.0,29.229158977248975,0.8121670133277905,0.9154160982264665,107.21320343559643,0.8091126
295,100.0,11.283791670955125,0.9959175733713769,0.8695652173913043,69.65685424949238,0.77302533
296,364.0,21.528102431092233,0.9602602423944216,0.9405684754521964,90.14213562373095,0.81757545
297,2799.0,59.69755008133684,0.6501075717442099,0.944331983805668,224.76955262170048,0.90666205
